frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,TOE_x,TOE_y,TOE_z,HOSEL_x,HOSEL_y,HOSEL_z,GRIP_x,GRIP_y,GRIP_z
81,-0.26749068,0.28953514,1.0439415,-0.263289,0.28518865,1.0461415,-0.2721899,0.2853494,1.0462904,-0.25347424,0.28392985,1.0529777,-0.2775417,0.28435555,1.0522981,-0.2379058,0.3077128,1.063262,-0.2801053,0.30441347,1.0487366,-0.23973882,0.34305984,1.0506985,-0.2713165,0.3399469,1.0349147,-0.24547392,0.37231365,1.026787,-0.25379887,0.37211415,1.0216572,-0.2374548,0.37144554,1.0591036,-0.2715082,0.36631054,1.0483469,-0.2206798,0.4242732,1.0417123,-0.28149548,0.4143345,1.0218264,-0.20519087,0.47289813,1.0209601,-0.28717205,0.46012098,0.99971086,-0.19719493,0.45319274,0.8946058,-0.20157126,0.45824215,0.90669423,-0.23942925,0.38730568,1.01471
82,-0.26809987,0.28927267,1.0429907,-0.26389864,0.28500694,1.045332,-0.27255115,0.28515404,1.0455971,-0.25391278,0.28396288,1.0526562,-0.27738485,0.2843861,1.0523651,-0.23795386,0.30769655,1.0633574,-0.27988732,0.30442658,1.0490365,-0.23956887,0.34292042,1.0509249,-0.27090743,0.34013256,1.0353563,-0.2452167,0.3721541,1.0270715,-0.25330698,0.37234044,1.0220941,-0.23743835,0.37113592,1.0592802,-0.27138054,0.36596793,1.0486394,-0.22084193,0.42419448,1.041624,-0.28131327,0.41405413,1.0221589,-0.20545498,0.47260806,1.0208414,-0.28742027,0.46005723,0.99942774,-0.19720839,0.4532542,0.8946321,-0.20157453,0.45828146,0.9066997,-0.23943046,0.38728654,1.0147105
83,-0.26791695,0.2894519,1.0424824,-0.26392263,0.2854018,1.0447723,-0.27219203,0.28545445,1.0449721,-0.25387996,0.2847035,1.0524557,-0.27707782,0.2847766,1.0515999,-0.23737356,0.3076577,1.0641812,-0.28036976,0.30379817,1.048687,-0.24089599,0.34159607,1.050982,-0.2698236,0.33907968,1.0350772,-0.24528159,0.3725261,1.0275636,-0.252032,0.3725207,1.0227181,-0.23830669,0.36998263,1.0610306,-0.27323142,0.36437622,1.0496804,-0.22132894,0.42376038,1.0408658,-0.28197372,0.41331148,1.022653,-0.20575105,0.47257096,1.020946,-0.28737018,0.45973974,0.99941885,-0.19719619,0.45321515,0.8945694,-0.20156553,0.45828032,0.90665996,-0.2394391,0.38730264,1.0147232
84,-0.26574656,0.2898863,1.0446007,-0.26220918,0.285523,1.0465796,-0.2706897,0.28587225,1.0465589,-0.25406393,0.28395468,1.0528882,-0.27665195,0.28503808,1.0524732,-0.23738268,0.30741894,1.0643264,-0.28084475,0.30387974,1.0483696,-0.24062985,0.34247023,1.0499672,-0.270891,0.33974463,1.0357739,-0.24488665,0.37298122,1.0273459,-0.25230265,0.37309146,1.0231259,-0.23809321,0.3694238,1.0593795,-0.27305758,0.36397845,1.0476854,-0.2213733,0.42380425,1.0410221,-0.2816388,0.4137521,1.0220268,-0.20558344,0.4732252,1.02031,-0.2873164,0.4601339,0.9994589,-0.19719188,0.45323104,0.8945183,-0.20155427,0.4582788,0.9066062,-0.23944764,0.387287,1.0147622
85,-0.2650782,0.29003525,1.0448579,-0.26126575,0.28564173,1.0471945,-0.27022317,0.2858044,1.0464729,-0.25310543,0.28394148,1.0535631,-0.27681813,0.28444052,1.0516762,-0.23822464,0.30695122,1.0635769,-0.28020406,0.3040128,1.048832,-0.23978315,0.34283286,1.051609,-0.2701452,0.33981556,1.0344621,-0.2453999,0.37328234,1.0271875,-0.2529435,0.37284106,1.0215799,-0.23754619,0.3709715,1.0615107,-0.2715576,0.36607072,1.0509423,-0.22089352,0.42394438,1.0412345,-0.2812533,0.41411033,1.0230907,-0.20456715,0.47360036,1.0217147,-0.28750387,0.4600824,0.9989904,-0.19719394,0.4532191,0.894524,-0.20154622,0.45826623,0.90658134,-0.2394645,0.38731533,1.0148104
86,-0.26423883,0.2906834,1.0459349,-0.26039305,0.28616664,1.0481216,-0.26968256,0.28635535,1.0474554,-0.25237727,0.2841164,1.05423,-0.2769618,0.28468218,1.052158,-0.2379763,0.30736208,1.0637096,-0.2803687,0.3043117,1.0486389,-0.23984204,0.34296975,1.0507295,-0.27073738,0.34035614,1.0356432,-0.24512225,0.37278485,1.0272563,-0.25301892,0.37283412,1.0224723,-0.23721218,0.37126714,1.0596696,-0.2714017,0.3662387,1.0486133,-0.22050986,0.42448863,1.0417479,-0.28122324,0.41471174,1.0220633,-0.2045783,0.47390914,1.0209972,-0.28765652,0.46026114,0.9989576,-0.1971937,0.4532489,0.8944883,-0.20154928,0.4583272,0.9065682,-0.23946884,0.38734108,1.0147905
87,-0.26518673,0.29036033,1.0452029,-0.26124388,0.2858829,1.0474306,-0.27050567,0.28603154,1.0468479,-0.25281924,0.2839949,1.053783,-0.27739125,0.28447273,1.0518337,-0.23809354,0.3073863,1.0635213,-0.28049904,0.30425945,1.0484976,-0.23944779,0.34312811,1.0510287,-0.27084532,0.3403239,1.0355169,-0.24492733,0.37288645,1.0274059,-0.25323647,0.37275198,1.0222819,-0.23753203,0.3710485,1.0594004,-0.27166945,0.36599344,1.0484169,-0.22073193,0.42427963,1.0416591,-0.28143704,0.41442913,1.021918,-0.20452634,0.4737369,1.0211746,-0.28743613,0.46013945,0.99921966,-0.19717933,0.453228,0.8944007,-0.20152631,0.45828298,0.9064746,-0.23946887,0.38731724,1.0147886
88,-0.26491717,0.2910637,1.0469354,-0.2608505,0.2864873,1.0487809,-0.27026716,0.28660563,1.0485091,-0.25239953,0.2842523,1.054014,-0.2772276,0.284631,1.0526755,-0.23780654,0.3075002,1.0634133,-0.28029892,0.30427614,1.0486906,-0.23926793,0.34316957,1.0511895,-0.27035847,0.34035105,1.0358055,-0.24498503,0.37283653,1.0275462,-0.2530216,0.37278542,1.0224416,-0.23724198,0.3713752,1.0600219,-0.2714777,0.36627218,1.0491514,-0.22043605,0.42473406,1.0424528,-0.28136542,0.41470084,1.0223405,-0.20432764,0.47343788,1.0213739,-0.28721693,0.46019644,0.9993945,-0.1971539,0.45325068,0.8942168,-0.2014164,0.45805827,0.90597665,-0.23955706,0.38735336,1.015231
89,-0.26444203,0.29137254,1.0476992,-0.26042694,0.28672665,1.0494365,-0.2699512,0.2869188,1.0491443,-0.25213313,0.28426877,1.0542505,-0.277228,0.28479153,1.0527936,-0.23770216,0.30744556,1.0633186,-0.28023875,0.30433136,1.0485755,-0.23934296,0.3431738,1.0512087,-0.27029473,0.34040457,1.0359098,-0.24509697,0.37282005,1.0275658,-0.25278354,0.37293074,1.0226537,-0.23681445,0.37180558,1.0603436,-0.27106968,0.36674932,1.0494795,-0.22048281,0.42477208,1.042523,-0.28110883,0.41490883,1.022606,-0.20470905,0.47334263,1.0210116,-0.2870648,0.46031913,0.9995862,-0.19716717,0.4532426,0.894288,-0.20143789,0.4580733,0.90611625,-0.23956849,0.38732293,1.0152988
90,-0.26559028,0.2906448,1.0464382,-0.2614908,0.28607064,1.0483748,-0.2709259,0.28621155,1.0480525,-0.2526542,0.2840395,1.0539205,-0.27760744,0.28448024,1.0524005,-0.23782553,0.3075626,1.0633093,-0.28028157,0.30436897,1.0486246,-0.23934186,0.34347415,1.0511249,-0.27054754,0.3404803,1.0355946,-0.24491157,0.37317365,1.0276392,-0.25289717,0.37310988,1.0224794,-0.23729338,0.3713972,1.0599543,-0.27145883,0.36632112,1.0491878,-0.22058733,0.42448658,1.0423495,-0.28139788,0.41447562,1.022368,-0.20455472,0.47351277,1.0211344,-0.28690404,0.46034646,0.99996877,-0.1971732,0.45326325,0.894296,-0.20143428,0.4580827,0.9061021,-0.23956428,0.3873093,1.0152646
91,-0.26510027,0.2914706,1.0471317,-0.26092887,0.28687793,1.0489554,-0.27039766,0.28698856,1.0488126,-0.25225636,0.28456834,1.0539461,-0.2771853,0.28492227,1.0528721,-0.23761995,0.3077028,1.0632597,-0.28017053,0.304333,1.0486234,-0.23937292,0.34337452,1.0511297,-0.27027327,0.3403372,1.03583,-0.2450475,0.3727451,1.0276272,-0.25306174,0.37257802,1.0224683,-0.23729965,0.37090406,1.0601723,-0.27152258,0.3657471,1.0494194,-0.22077459,0.4242768,1.0423139,-0.2811167,0.41433537,1.0228108,-0.20474778,0.47307143,1.0209522,-0.28700686,0.46010697,0.99982435,-0.19717616,0.4532677,0.89429647,-0.20143043,0.45808122,0.90609473,-0.23955709,0.3873143,1.0151976
92,-0.26537514,0.29113612,1.0464019,-0.26128942,0.2866567,1.0483947,-0.27050337,0.28677315,1.0482271,-0.2527328,0.28440887,1.0537409,-0.27705088,0.28481555,1.0527159,-0.2380204,0.30741665,1.0629302,-0.2802407,0.30419725,1.048449,-0.23936976,0.3431384,1.0509436,-0.27024838,0.34040964,1.0358381,-0.24507177,0.37272227,1.0272938,-0.25295076,0.37286085,1.0224965,-0.23755966,0.3710381,1.0597475,-0.27159277,0.3659708,1.0490942,-0.22088763,0.42430145,1.0420343,-0.2812208,0.41436166,1.0223843,-0.2047925,0.4728642,1.0208869,-0.287126,0.45996106,0.9997144,-0.19715087,0.45317635,0.89418966,-0.20138879,0.4579372,0.9059632,-0.23955223,0.38726777,1.0151879
93,-0.26526695,0.29110563,1.0465504,-0.26133475,0.28662118,1.0484324,-0.27033573,0.286835,1.0483916,-0.25305352,0.28426692,1.0535884,-0.27680364,0.2849221,1.0529327,-0.2380178,0.30727246,1.0629752,-0.28022453,0.30420482,1.0484898,-0.23933144,0.3429428,1.0509945,-0.2702932,0.34031302,1.0358361,-0.24521916,0.372656,1.0271682,-0.25281382,0.37288672,1.022651,-0.23735414,0.37137622,1.0597678,-0.27141234,0.36635774,1.0491055,-0.22107987,0.42444965,1.0415661,-0.28133756,0.4146017,1.0220363,-0.20490201,0.4728627,1.0206537,-0.28712693,0.4600531,0.99957657,-0.1971466,0.4531648,0.89415675,-0.20138192,0.45792323,0.9059469,-0.23957112,0.38728192,1.0152597
94,-0.26853284,0.2893218,1.0439242,-0.26520848,0.28492492,1.045114,-0.27238446,0.28562075,1.0468457,-0.25661704,0.2833894,1.0501937,-0.27572408,0.2854153,1.0540503,-0.2377027,0.30737057,1.0631005,-0.28002656,0.3041775,1.0486118,-0.2404643,0.34219733,1.0499794,-0.2701656,0.33992708,1.036005,-0.24561766,0.37236938,1.0268544,-0.252559,0.37274078,1.022915,-0.23834983,0.36985835,1.059247,-0.27280337,0.36451843,1.0482938,-0.2221895,0.42369935,1.0407654,-0.2815985,0.41368523,1.0222402,-0.20508154,0.47268328,1.0206137,-0.2874488,0.45961505,0.9993816,-0.19715086,0.45316753,0.8941662,-0.2013796,0.45791838,0.90595204,-0.23956832,0.3872578,1.0152421
95,-0.2682007,0.28973904,1.0439421,-0.26443776,0.2853979,1.0456952,-0.2722902,0.28582507,1.0466448,-0.25539184,0.28362072,1.051575,-0.27634588,0.28485033,1.0534089,-0.23828726,0.30714652,1.0627121,-0.27962488,0.30421227,1.0489993,-0.23911935,0.3430225,1.0510523,-0.27043766,0.3403164,1.0355121,-0.24548836,0.37268755,1.0268686,-0.2536575,0.3727252,1.0217893,-0.23725657,0.37142488,1.0598276,-0.27089062,0.3664088,1.0495943,-0.22131938,0.4241326,1.0415683,-0.2812081,0.41402134,1.0225596,-0.20495513,0.4727574,1.020729,-0.2874503,0.45984218,0.9992494,-0.19714582,0.45305493,0.8941956,-0.20137945,0.45787218,0.9060038,-0.23957412,0.38728315,1.0152308
96,-0.26893973,0.28942293,1.0435269,-0.26518744,0.2850517,1.0452017,-0.2731162,0.28544495,1.0461544,-0.2552733,0.2837046,1.0516685,-0.2771491,0.28477496,1.0527239,-0.23734556,0.3073582,1.0635501,-0.2800876,0.3040437,1.0485368,-0.24049497,0.342159,1.0498481,-0.26994094,0.3401488,1.0360328,-0.2454141,0.372679,1.02689,-0.25236928,0.3733432,1.0228102,-0.23841229,0.36921334,1.059342,-0.27309126,0.36381707,1.0480946,-0.22186881,0.42325297,1.0413735,-0.28171045,0.41342142,1.0222864,-0.20540148,0.47248486,1.0203208,-0.2876045,0.45962393,0.99921405,-0.19713727,0.45302075,0.89415175,-0.20136997,0.45786938,0.9059622,-0.23959106,0.38729832,1.0152906
97,-0.26735255,0.29022744,1.0447458,-0.2632336,0.28580907,1.046841,-0.2720291,0.2859911,1.0469644,-0.2536734,0.2839472,1.0531781,-0.27727303,0.28450334,1.052622,-0.23795941,0.30725977,1.0629784,-0.27970058,0.30440748,1.0488471,-0.23977065,0.34296644,1.0504636,-0.2705261,0.34048784,1.0352455,-0.2454481,0.37265307,1.0269648,-0.25331792,0.3727889,1.0219417,-0.2375573,0.37099323,1.0596762,-0.27133968,0.3661226,1.0492499,-0.22140864,0.42326984,1.0419948,-0.28135934,0.41387406,1.0224944,-0.2053474,0.47147158,1.0207974,-0.28741062,0.4596336,0.99947536,-0.19713977,0.4530531,0.8941311,-0.20136796,0.45789826,0.9059426,-0.2396018,0.3873023,1.0153253
98,-0.26690972,0.29057163,1.0452615,-0.26280865,0.28613546,1.0473249,-0.2717106,0.28630883,1.0473679,-0.2535652,0.28417942,1.0532587,-0.27727935,0.2847147,1.0525589,-0.23798032,0.30743343,1.0629393,-0.27979696,0.304462,1.048564,-0.2389338,0.34314257,1.0513268,-0.27034506,0.34052235,1.0352628,-0.24491006,0.37272665,1.0276128,-0.25348562,0.3727079,1.0218579,-0.23730725,0.3712167,1.060093,-0.2710814,0.36623037,1.0495762,-0.22129914,0.42365998,1.0419829,-0.2812663,0.4138497,1.0226151,-0.20505102,0.47220588,1.0209199,-0.2871361,0.4596049,0.9996672,-0.1971791,0.45314783,0.8942914,-0.20140626,0.45800078,0.9061186,-0.23959905,0.38728347,1.0153035
99,-0.26734063,0.2903641,1.0451742,-0.26307377,0.28595775,1.0473108,-0.2721734,0.28605235,1.0472403,-0.25321287,0.28424397,1.053583,-0.27768946,0.28452197,1.0522892,-0.23779821,0.30761498,1.0629534,-0.2798783,0.3044144,1.0484929,-0.23916912,0.34331805,1.0509316,-0.27044964,0.34038696,1.0352337,-0.24504004,0.3727825,1.0274211,-0.2529905,0.37285528,1.0222449,-0.23775847,0.3710753,1.0595958,-0.27168185,0.3659934,1.0489957,-0.22132,0.42337245,1.0421685,-0.28162915,0.41354355,1.0224184,-0.20518006,0.47201473,1.0209558,-0.2870823,0.45944715,0.9997918,-0.19717965,0.45314094,0.8942849,-0.2014014,0.45799452,0.9061089,-0.23960051,0.38729006,1.015284
100,-0.2658451,0.29074204,1.0455999,-0.2616647,0.2862689,1.0477685,-0.27100858,0.28632557,1.0474459,-0.25264677,0.28428617,1.0539477,-0.27758121,0.28450373,1.0523719,-0.23807259,0.3077019,1.0632124,-0.2803169,0.3044123,1.0486596,-0.23954074,0.34324375,1.0502832,-0.27057326,0.34036243,1.0350173,-0.24547654,0.37262246,1.0269737,-0.25313106,0.37273613,1.0222762,-0.23756218,0.371293,1.0596821,-0.27155298,0.36622754,1.0490165,-0.22103485,0.42365152,1.0423868,-0.2812384,0.41382688,1.0225613,-0.20512487,0.4724531,1.0206972,-0.28704786,0.45963922,1.0000336,-0.19715413,0.45308295,0.8941544,-0.20142737,0.45813555,0.9061763,-0.2395613,0.38727933,1.0150506
101,-0.2658554,0.29102847,1.0454428,-0.26172003,0.28658575,1.0475923,-0.27093077,0.28666833,1.0472155,-0.25261465,0.28446674,1.0537813,-0.27733114,0.28464624,1.0520903,-0.23793262,0.30724144,1.0633072,-0.27994734,0.30408412,1.0489047,-0.23952253,0.3428341,1.0512292,-0.2704436,0.33951098,1.0335346,-0.2450864,0.373234,1.0275669,-0.253188,0.37262732,1.0215069,-0.23778361,0.37121043,1.0615917,-0.2716908,0.3662027,1.051266,-0.22121562,0.42363262,1.042001,-0.2809794,0.41346624,1.0236441,-0.20504202,0.47247458,1.021525,-0.2873175,0.45959428,0.99964356,-0.19720705,0.4531226,0.89443326,-0.20149009,0.45822293,0.90651816,-0.23955485,0.38725036,1.0150168
102,-0.26643953,0.29070342,1.0452667,-0.26220402,0.28622618,1.0474018,-0.27152017,0.28630647,1.047059,-0.25248644,0.28440315,1.0538273,-0.27756578,0.28457674,1.0520312,-0.23708028,0.30753484,1.0639291,-0.2794136,0.30434954,1.049295,-0.23912881,0.3428283,1.0516722,-0.26947004,0.3398421,1.0343724,-0.2452048,0.37304392,1.0275419,-0.25244856,0.37312835,1.0220973,-0.23730558,0.3712934,1.0621444,-0.27148622,0.3661108,1.0516301,-0.22083059,0.42405638,1.04227,-0.28104883,0.41345215,1.0235981,-0.2053569,0.47241107,1.0212613,-0.2867929,0.4598949,1.0001351,-0.19720736,0.45309284,0.89444023,-0.20149142,0.45821998,0.9065449,-0.23954815,0.38723716,1.0149682
103,-0.26645243,0.29039964,1.0451554,-0.2624261,0.28592724,1.0472046,-0.2714148,0.28614455,1.0470434,-0.25310624,0.2841407,1.0534126,-0.27717045,0.28471893,1.0523359,-0.23754814,0.30724022,1.0635887,-0.27927226,0.30441466,1.0493537,-0.23956825,0.34264258,1.0513088,-0.26936027,0.33994734,1.0343912,-0.24547863,0.37310517,1.0273416,-0.25266692,0.37297335,1.0219029,-0.23747498,0.37119716,1.0619994,-0.27134314,0.366227,1.0516919,-0.22090478,0.42418444,1.0422132,-0.2811097,0.41373578,1.023371,-0.20485373,0.47274622,1.0217742,-0.28709286,0.45984665,0.99985117,-0.19721006,0.4530985,0.89439917,-0.20165905,0.45810318,0.90638906,-0.23958802,0.38767752,1.0146747
104,-0.26577723,0.29024324,1.0451033,-0.26178652,0.28581256,1.0473546,-0.27088535,0.28594655,1.0468528,-0.25286123,0.28423235,1.053774,-0.27708697,0.2846474,1.0521096,-0.23758548,0.30753344,1.0639058,-0.2793707,0.30452478,1.0492487,-0.23958685,0.34288287,1.051212,-0.26923966,0.3401191,1.034385,-0.24527664,0.37341976,1.027384,-0.25244543,0.37337962,1.0220282,-0.2373604,0.3714206,1.0622286,-0.2712645,0.36633167,1.0516546,-0.22064003,0.42446265,1.0422997,-0.2811254,0.41369605,1.0231278,-0.20510025,0.47256744,1.0218389,-0.2871858,0.4598173,0.99997157,-0.19722185,0.45310625,0.89446217,-0.2016721,0.45812184,0.90645033,-0.23958099,0.38772368,1.0146394
105,-0.26686034,0.29000786,1.0440608,-0.26274192,0.28565365,1.0464777,-0.27170646,0.28575975,1.0460902,-0.25294206,0.28437582,1.0537589,-0.27724433,0.28466302,1.0520393,-0.23714712,0.30781263,1.0642774,-0.2791146,0.30462307,1.0494304,-0.2394391,0.34285685,1.05143,-0.2691886,0.33997366,1.0343885,-0.24512708,0.37333027,1.0277731,-0.25203708,0.37348714,1.0224684,-0.23735027,0.37157178,1.0621661,-0.27145118,0.36629996,1.0514337,-0.22050324,0.42463285,1.0423802,-0.28142568,0.41351044,1.0229852,-0.20499653,0.47265187,1.0218669,-0.28718373,0.45989847,1.0000389,-0.19721222,0.45307523,0.8944216,-0.20165917,0.4580756,0.90639937,-0.23959018,0.3877434,1.0147177
106,-0.2648149,0.29095978,1.0456293,-0.26082915,0.28653994,1.0480269,-0.27013215,0.28663665,1.0471785,-0.25219753,0.28464094,1.0545312,-0.27701136,0.2849431,1.0520788,-0.2376001,0.3073721,1.0639557,-0.27957404,0.30433765,1.0491751,-0.23985991,0.34251696,1.0510217,-0.26921928,0.339978,1.0344778,-0.24531966,0.37326938,1.027541,-0.2521475,0.37348223,1.0223724,-0.23728685,0.37144002,1.0621899,-0.27129772,0.36632472,1.0516133,-0.22063293,0.42448914,1.0421643,-0.28120115,0.41348526,1.0232157,-0.20522885,0.47293377,1.0214013,-0.28703305,0.45982668,1.0002682,-0.19721703,0.45308065,0.8944442,-0.20167202,0.45809498,0.90645826,-0.2395735,0.3877336,1.0146761
107,-0.2655311,0.29076248,1.0448234,-0.26147372,0.28643408,1.0473397,-0.27063414,0.28643337,1.0464895,-0.25247177,0.28478023,1.0543905,-0.27704588,0.28484476,1.0519106,-0.23754442,0.30757016,1.0640621,-0.27958164,0.3043074,1.0494095,-0.23962344,0.34291562,1.0510304,-0.26956892,0.33989632,1.0343049,-0.24504757,0.3736105,1.0276431,-0.25226924,0.3735201,1.0221689,-0.23735015,0.3710841,1.06222,-0.27137378,0.36590782,1.0517557,-0.22081773,0.42402476,1.0421413,-0.28100815,0.41304788,1.0235847,-0.20515941,0.47253835,1.0216062,-0.28706503,0.45971623,1.0003031,-0.19723903,0.4531283,0.8945426,-0.20169204,0.45813483,0.9065464,-0.23959182,0.38779435,1.0147709
108,-0.26475874,0.29137182,1.0455116,-0.26069352,0.28711638,1.0479941,-0.2698491,0.28704602,1.0472431,-0.25226888,0.28517124,1.0544297,-0.27666843,0.285088,1.0522974,-0.2378469,0.30739617,1.0637124,-0.28052562,0.30383432,1.0484549,-0.2394353,0.3426876,1.0512975,-0.26973486,0.3399729,1.0340815,-0.24497409,0.37363225,1.027671,-0.25277114,0.37371716,1.021577,-0.23727028,0.37134093,1.0622658,-0.27174488,0.36599964,1.0513498,-0.22047433,0.4247999,1.0421357,-0.28122294,0.4137332,1.0229467,-0.20535564,0.47306916,1.0210967,-0.28686115,0.460187,1.0002238,-0.19722377,0.45306525,0.8944891,-0.20166902,0.4580537,0.9064598,-0.23959528,0.38778338,1.0148429
109,-0.26568455,0.29087356,1.0449716,-0.2614967,0.2865856,1.0474436,-0.2707078,0.28649494,1.046769,-0.252511,0.2849934,1.0540689,-0.2770471,0.2848757,1.0520624,-0.23793104,0.30762956,1.0633924,-0.28003,0.30419648,1.0489165,-0.24005538,0.34303266,1.0504922,-0.2697875,0.34009227,1.0340372,-0.24556841,0.37360597,1.0270143,-0.25285786,0.37357834,1.0215167,-0.23761986,0.37095666,1.0619802,-0.2716742,0.3657717,1.0515778,-0.22102648,0.42429015,1.0417838,-0.28138098,0.41342908,1.0228956,-0.20537333,0.47290674,1.0212829,-0.28697458,0.4602779,1.0000352,-0.19722308,0.4530505,0.89449173,-0.20167165,0.45804855,0.90647393,-0.23959114,0.38779163,1.0148561
110,-0.2659876,0.29069844,1.0446529,-0.26184016,0.2864239,1.0471772,-0.27094588,0.2863692,1.0464519,-0.25272322,0.2848477,1.0540088,-0.277063,0.2848185,1.051821,-0.23781455,0.30742604,1.0633025,-0.2799558,0.30422968,1.0488746,-0.23989987,0.34281918,1.050584,-0.26986116,0.34012088,1.0339851,-0.24546956,0.3736125,1.0273237,-0.25282612,0.37354144,1.0216495,-0.23759024,0.37095338,1.061926,-0.27168632,0.36586273,1.0516034,-0.22102183,0.4242526,1.041762,-0.2813115,0.41347837,1.0230092,-0.20556346,0.47266942,1.0211209,-0.28716025,0.4600822,1.0000194,-0.19721802,0.45309317,0.8944301,-0.20166664,0.4580975,0.9063972,-0.23960999,0.3878245,1.0149775
111,-0.26510182,0.29113546,1.045559,-0.26077312,0.28684798,1.04821,-0.27042052,0.28664458,1.0470365,-0.2517032,0.28523704,1.0548692,-0.27732363,0.2848323,1.0515687,-0.23765135,0.30770847,1.0633223,-0.28007752,0.30429572,1.0486884,-0.23994713,0.34309375,1.0503553,-0.26944697,0.3403193,1.0342629,-0.24531928,0.3739359,1.0273534,-0.25221208,0.37400284,1.022094,-0.23755488,0.37112328,1.0618615,-0.27176705,0.36596182,1.0514452,-0.22127654,0.4241051,1.0415748,-0.28145295,0.41344586,1.022857,-0.2055158,0.4727906,1.0211077,-0.28706074,0.46016064,1.0000731,-0.19722143,0.4531034,0.8944409,-0.20166805,0.4580932,0.9064031,-0.23960173,0.3878309,1.0149691
112,-0.26639593,0.2905632,1.0446625,-0.26206234,0.28633952,1.0470616,-0.27121928,0.28613418,1.0464277,-0.25238883,0.28499436,1.0539126,-0.27698064,0.2844813,1.0514072,-0.23748046,0.30789906,1.0635861,-0.27960128,0.30427924,1.0489292,-0.23958042,0.34331033,1.0508687,-0.2696664,0.34034264,1.0340079,-0.24511102,0.3739922,1.0274062,-0.25236163,0.37405854,1.021953,-0.23739521,0.37151402,1.0623418,-0.27150756,0.36620736,1.0517813,-0.22083814,0.42426008,1.0419827,-0.28129616,0.4136269,1.0233413,-0.20520157,0.47282,1.0210623,-0.2871589,0.46010244,0.9998225,-0.19724399,0.45313478,0.8945536,-0.20169723,0.45808688,0.9065854,-0.23955554,0.38775846,1.0148151
113,-0.26618394,0.29100904,1.0453559,-0.26174808,0.28676608,1.0477562,-0.27107415,0.28656998,1.04714,-0.25195467,0.28525335,1.0543187,-0.2769905,0.28472817,1.0517255,-0.23722148,0.30792072,1.0636109,-0.2795923,0.30420122,1.0488712,-0.23998757,0.3431619,1.050564,-0.2695999,0.34013814,1.0341729,-0.24575467,0.3735298,1.0269068,-0.25266415,0.37361655,1.0217782,-0.23758538,0.371275,1.0623337,-0.2718473,0.3658917,1.0516772,-0.22091497,0.42408705,1.0421727,-0.2814908,0.4132755,1.0231878,-0.20511885,0.4729344,1.021427,-0.28703988,0.45997432,0.9999828,-0.19723587,0.4531186,0.89451224,-0.20168361,0.45806378,0.906512,-0.23956563,0.38782334,1.0148603
114,-0.26566356,0.2912212,1.0458107,-0.26131734,0.286922,1.0482085,-0.27070832,0.28676382,1.0474205,-0.2518752,0.2851363,1.0545622,-0.27692682,0.2847198,1.0516933,-0.23714104,0.3077918,1.0636601,-0.27954623,0.3041132,1.048896,-0.240055,0.34333515,1.0504241,-0.26971662,0.33999756,1.0341086,-0.24577656,0.37351057,1.0268917,-0.25280687,0.37343812,1.0217164,-0.23767418,0.37115008,1.0622381,-0.27190205,0.36580804,1.051642,-0.22094859,0.4240567,1.0420536,-0.28124085,0.41335416,1.0234597,-0.20522699,0.4726342,1.0214816,-0.28697866,0.4597928,1.0002245,-0.1972471,0.4531123,0.8945813,-0.20171185,0.45811582,0.90664184,-0.23957221,0.38782215,1.0149416
115,-0.26551068,0.2915833,1.0463003,-0.26114294,0.28724396,1.048584,-0.2705953,0.28708643,1.0479054,-0.25185063,0.2851989,1.0544673,-0.276971,0.28479263,1.0518723,-0.23714599,0.30758995,1.0634828,-0.2798394,0.30393872,1.0485888,-0.23928717,0.34332567,1.0511979,-0.26959193,0.3401109,1.0342593,-0.24501564,0.3737169,1.0275782,-0.25273028,0.37345764,1.0217736,-0.23744574,0.37105224,1.0624988,-0.27188784,0.3657011,1.0517685,-0.22028472,0.4244276,1.0426925,-0.28113058,0.41351613,1.0234036,-0.20478815,0.47295195,1.0217258,-0.28708684,0.4598371,0.9999741,-0.19725978,0.45314407,0.89463407,-0.20172371,0.45815128,0.9066821,-0.2395749,0.38785174,1.0149751
