frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,TOE_x,TOE_y,TOE_z,HOSEL_x,HOSEL_y,HOSEL_z,GRIP_x,GRIP_y,GRIP_z
266,0.26232904,-0.21524483,-1.0394961,0.25579163,-0.21131808,-1.03758,0.26388142,-0.20917825,-1.0441772,0.245802,-0.21036215,-1.0419072,0.2668351,-0.20538105,-1.0589744,0.2405751,-0.23227434,-1.0515114,0.27624467,-0.22659095,-1.0736972,0.2809571,-0.25687605,-1.038843,0.29608005,-0.24915448,-1.0592203,0.32726744,-0.25526845,-1.0298519,0.32229263,-0.25691614,-1.0429448,0.24675812,-0.3121142,-1.0584273,0.27775183,-0.30894455,-1.0706507,0.23548225,-0.37148562,-1.0283749,0.28886586,-0.3674078,-1.0439247,0.21056727,-0.43159115,-1.0425223,0.29749426,-0.42574382,-1.0194452,0.4379253,-0.1537864,-1.1700541,0.44184878,-0.17498265,-1.1561221,0.34904847,-0.24480817,-1.0354475
267,0.2624818,-0.21514077,-1.0390055,0.25607535,-0.21105824,-1.0367067,0.2638909,-0.20904231,-1.0443248,0.24593931,-0.21054667,-1.0412318,0.26622444,-0.20573555,-1.0601078,0.24090685,-0.23287956,-1.0531693,0.275394,-0.22700785,-1.0722212,0.28083926,-0.25529626,-1.0392048,0.29553348,-0.24829468,-1.0545063,0.32744113,-0.25353962,-1.032605,0.3229348,-0.25561446,-1.0420086,0.2470691,-0.31233957,-1.057934,0.27731153,-0.30893853,-1.0685706,0.23535933,-0.37004268,-1.02471,0.2887546,-0.36767453,-1.0443134,0.21054257,-0.43063655,-1.0416083,0.29700664,-0.42490152,-1.018573,0.43177134,-0.15530598,-1.1776369,0.4337634,-0.17069145,-1.1690475,0.348893,-0.24223576,-1.0427212
268,0.26006824,-0.21645121,-1.0407405,0.2539733,-0.21235767,-1.0386648,0.2616967,-0.21027602,-1.0449209,0.2454681,-0.21105419,-1.0424628,0.26514906,-0.20614956,-1.0584508,0.24104938,-0.23259439,-1.0525267,0.27581245,-0.22721148,-1.0719122,0.28056154,-0.25489423,-1.0394402,0.2977137,-0.24789238,-1.0563434,0.3272637,-0.25171077,-1.033731,0.32657826,-0.25326094,-1.0437151,0.24716285,-0.31156653,-1.0580137,0.27749023,-0.30847132,-1.0688016,0.23586945,-0.36955053,-1.0263209,0.28890383,-0.36698034,-1.0437485,0.21136549,-0.42988202,-1.0409328,0.29765916,-0.4245019,-1.0178893,0.42374066,-0.15134774,-1.1846457,0.42463595,-0.16789229,-1.1772029,0.34848824,-0.24147888,-1.0454626
269,0.2614508,-0.21519415,-1.039233,0.25547868,-0.2110853,-1.0369709,0.26276454,-0.20917624,-1.0439005,0.2467158,-0.21057633,-1.0407352,0.26512566,-0.20607962,-1.0582072,0.2418234,-0.23281737,-1.0513453,0.27552658,-0.22768807,-1.0720488,0.2817637,-0.25352967,-1.0383786,0.29865476,-0.2466793,-1.0577073,0.32913926,-0.24868242,-1.0345633,0.32869157,-0.2506769,-1.0456374,0.24774449,-0.31150764,-1.0575912,0.27743658,-0.30867398,-1.0690749,0.23611519,-0.36924085,-1.0262465,0.28884494,-0.36745194,-1.0438913,0.2112128,-0.43004707,-1.0414212,0.29729098,-0.4248291,-1.018396,0.4140745,-0.15021749,-1.1943007,0.41633853,-0.16509715,-1.1850113,0.34911653,-0.2379951,-1.0483568
270,0.25877213,-0.2161269,-1.0422639,0.25336125,-0.21181172,-1.0396031,0.26019496,-0.21022071,-1.0465655,0.24634688,-0.210579,-1.0419191,0.2629153,-0.20696658,-1.0603501,0.24183062,-0.23261222,-1.0521891,0.2743283,-0.2284089,-1.0739499,0.2814583,-0.2521336,-1.0380354,0.2981551,-0.24600253,-1.0592409,0.3293021,-0.2470374,-1.0359914,0.33009368,-0.2495405,-1.0495896,0.24791703,-0.3115565,-1.0575689,0.27688345,-0.30926266,-1.0695896,0.23663993,-0.36859348,-1.026412,0.28894967,-0.3675801,-1.0431683,0.21097451,-0.43010807,-1.041669,0.29751384,-0.42424715,-1.0181361,0.40403268,-0.14659016,-1.2007356,0.40676016,-0.16375022,-1.1954175,0.34873235,-0.23612067,-1.0547073
271,0.25908634,-0.21466595,-1.0420141,0.25425726,-0.21005528,-1.0387945,0.2600153,-0.20907389,-1.0470653,0.24795519,-0.20942016,-1.0400649,0.2609459,-0.2074536,-1.0627122,0.24266283,-0.23278116,-1.0508875,0.2730858,-0.23044379,-1.0757284,0.28296933,-0.25004014,-1.0336813,0.2989004,-0.24756762,-1.059486,0.32850927,-0.2425485,-1.0294728,0.330285,-0.24828337,-1.0512054,0.24850924,-0.31160256,-1.0561852,0.27624625,-0.3102485,-1.069874,0.23649962,-0.36950013,-1.0265263,0.28895244,-0.3682504,-1.0422959,0.21131724,-0.4306685,-1.0407124,0.2974408,-0.42448875,-1.0180918,0.39367163,-0.14367758,-1.2078353,0.3971891,-0.16111605,-1.2028015,0.34823132,-0.23403627,-1.0565583
272,0.25880176,-0.21498398,-1.0416037,0.25399974,-0.2106194,-1.0385292,0.25955793,-0.20938338,-1.0458496,0.24781126,-0.21042939,-1.0411559,0.26051572,-0.20797613,-1.0607494,0.24218513,-0.2326962,-1.0514725,0.27283826,-0.23041731,-1.0749722,0.28025904,-0.2506892,-1.0414978,0.29793802,-0.24783626,-1.0654546,0.32755736,-0.24265383,-1.041124,0.3294181,-0.24661723,-1.0535016,0.24873221,-0.3117666,-1.0588843,0.27676412,-0.3104,-1.0724722,0.23749822,-0.37016687,-1.0292865,0.28899923,-0.36836737,-1.0416782,0.21113361,-0.4303485,-1.0384605,0.29742253,-0.42542097,-1.020217,0.38267913,-0.13968384,-1.2132347,0.3875687,-0.15899043,-1.2105582,0.34780815,-0.23159255,-1.0585755
273,0.25951767,-0.21539342,-1.0386938,0.25418627,-0.21135187,-1.0368828,0.26031643,-0.20943736,-1.0424453,0.24742597,-0.21131577,-1.0419122,0.26174334,-0.20705217,-1.0566964,0.24288134,-0.23295489,-1.0515746,0.27313203,-0.2293754,-1.0737544,0.28262952,-0.24987522,-1.0400904,0.29817486,-0.24565966,-1.0628949,0.33023256,-0.24039087,-1.0412121,0.32954755,-0.24406059,-1.0526327,0.24902889,-0.31168824,-1.0595016,0.27681,-0.3097501,-1.0726033,0.23785466,-0.37053373,-1.0290015,0.2887467,-0.36798906,-1.0418421,0.21080889,-0.43044212,-1.0389061,0.29774964,-0.4253133,-1.0192933,0.3725323,-0.1387726,-1.2181677,0.3754256,-0.15576544,-1.222651,0.34788212,-0.22760035,-1.0654104
274,0.26039734,-0.21442139,-1.0360364,0.2551939,-0.21040843,-1.0342882,0.26111165,-0.20871748,-1.0401843,0.24799596,-0.21096374,-1.0399259,0.2619645,-0.20725715,-1.0554627,0.24367659,-0.23293912,-1.0498782,0.272307,-0.23005399,-1.0739446,0.2858615,-0.2490149,-1.0378432,0.2991024,-0.24606645,-1.0657629,0.33064806,-0.23655368,-1.0386637,0.3288719,-0.24224758,-1.0590731,0.2499344,-0.3113414,-1.058081,0.27675232,-0.30984274,-1.072153,0.23846568,-0.37057227,-1.0285342,0.28867376,-0.36798015,-1.0413121,0.21050659,-0.43044966,-1.0393931,0.29694304,-0.42596292,-1.0198115,0.36112985,-0.14133541,-1.2209051,0.36396658,-0.15555055,-1.2257087,0.34729335,-0.225019,-1.0680335
275,0.2594526,-0.21460286,-1.0381501,0.25452584,-0.2104213,-1.0356206,0.2600928,-0.20909053,-1.0425855,0.24802217,-0.21078841,-1.0388936,0.26059195,-0.20816405,-1.057902,0.24415514,-0.232749,-1.0489749,0.27081683,-0.23074628,-1.0739242,0.28676173,-0.24756514,-1.0384297,0.29773173,-0.24584207,-1.0669298,0.33162442,-0.23515631,-1.0396953,0.3266129,-0.24133836,-1.060709,0.25036737,-0.31143832,-1.0585723,0.27600873,-0.31042376,-1.0730915,0.23912862,-0.36979014,-1.0282371,0.28842753,-0.36787605,-1.0408229,0.21111651,-0.42951205,-1.0384394,0.2967857,-0.42589104,-1.0203886,0.34653753,-0.14040312,-1.2303858,0.35307318,-0.15398973,-1.2271174,0.34467754,-0.2255928,-1.0715221
276,0.25973117,-0.21509786,-1.0376096,0.25510803,-0.21079352,-1.0343202,0.2605045,-0.20968778,-1.0417471,0.24890749,-0.2110462,-1.036812,0.2605424,-0.20917173,-1.0577749,0.2450359,-0.23340112,-1.0479604,0.2700093,-0.23176077,-1.075065,0.28874925,-0.2458555,-1.0361708,0.29937822,-0.2431505,-1.0665587,0.33279946,-0.23183359,-1.0380261,0.32981628,-0.23602372,-1.0577381,0.24995603,-0.3129233,-1.0588269,0.27446252,-0.31221128,-1.0748489,0.23938866,-0.37067014,-1.0272837,0.28828263,-0.3684489,-1.040536,0.2106204,-0.43059906,-1.0382942,0.29673076,-0.42544585,-1.02068,0.3362996,-0.13943353,-1.232282,0.3411761,-0.1514565,-1.2305194,0.34400252,-0.22122084,-1.0748277
277,0.25999504,-0.21481295,-1.0366019,0.25493497,-0.21074311,-1.0339899,0.2605041,-0.20930701,-1.0412841,0.24822815,-0.21175757,-1.0370635,0.2610133,-0.20885618,-1.0566703,0.24517098,-0.23398533,-1.0475647,0.27092585,-0.2315126,-1.0736123,0.28867286,-0.24413072,-1.0358175,0.30065086,-0.24126875,-1.06784,0.33034682,-0.22912964,-1.0394303,0.32874498,-0.23375002,-1.0615745,0.25075233,-0.31183794,-1.0583144,0.275764,-0.31078914,-1.0733012,0.23936073,-0.36966416,-1.0281625,0.28847536,-0.367484,-1.0409029,0.21149945,-0.42837387,-1.0381837,0.2966727,-0.42589465,-1.0200493,0.32062703,-0.14218378,-1.2397791,0.32840112,-0.15186545,-1.2336293,0.34222475,-0.21894524,-1.0806276
278,0.2603165,-0.21519971,-1.0370059,0.25585237,-0.21088439,-1.0332353,0.26096204,-0.20998399,-1.0415083,0.24914093,-0.21171275,-1.0355402,0.26043585,-0.21028523,-1.058132,0.24635388,-0.23424767,-1.045659,0.2683228,-0.23314232,-1.0775443,0.29136983,-0.24159415,-1.0337502,0.30050805,-0.2384839,-1.0727996,0.33073407,-0.22559035,-1.041599,0.32767197,-0.23047945,-1.0666369,0.25086692,-0.31324857,-1.0570613,0.27351236,-0.31325713,-1.0756412,0.23979667,-0.37080348,-1.0269604,0.28863323,-0.3688808,-1.0397305,0.21125889,-0.42973167,-1.0371007,0.29689467,-0.42540592,-1.0195769,0.30542994,-0.14282599,-1.244406,0.31593806,-0.15137324,-1.2370089,0.34084105,-0.21787345,-1.0857488
279,0.2609152,-0.2129622,-1.0365326,0.2571345,-0.20838496,-1.0319191,0.26083547,-0.20826742,-1.0420349,0.25114882,-0.20997952,-1.0332612,0.25791448,-0.21073052,-1.0620146,0.24731417,-0.2337379,-1.0464572,0.26648352,-0.23453957,-1.0793495,0.2927776,-0.24027322,-1.038831,0.30123645,-0.23848091,-1.0717273,0.3313394,-0.2242199,-1.0495493,0.32869864,-0.2281604,-1.0663608,0.25139153,-0.31287917,-1.0567812,0.27231935,-0.31394416,-1.0763499,0.23990054,-0.37034974,-1.0274513,0.28834724,-0.36936083,-1.0392549,0.21117657,-0.42981946,-1.037101,0.29693082,-0.42572305,-1.0189842,0.29390532,-0.14224422,-1.2419865,0.3028848,-0.15250157,-1.2436416,0.3390252,-0.21566874,-1.0862474
280,0.26152188,-0.21338782,-1.0347912,0.2570511,-0.20898816,-1.0308939,0.2618644,-0.20847678,-1.0402843,0.24957044,-0.21102466,-1.033903,0.26036698,-0.21058264,-1.0593903,0.24640852,-0.23491701,-1.0472908,0.2677122,-0.23455477,-1.0776597,0.29114574,-0.24049225,-1.0436168,0.30036914,-0.2375693,-1.0752116,0.32976833,-0.22242871,-1.054676,0.32800388,-0.22539322,-1.0688605,0.25083026,-0.31324893,-1.0572681,0.27306825,-0.31354204,-1.075267,0.2401572,-0.3704139,-1.0271827,0.28860298,-0.3687695,-1.0389855,0.21096231,-0.42991003,-1.037048,0.29647648,-0.42568076,-1.0199909,0.27991644,-0.14653851,-1.2509258,0.28756115,-0.15564941,-1.2466235,0.33763433,-0.2131274,-1.0896627
281,0.2615659,-0.2125315,-1.0364637,0.25765237,-0.20791222,-1.0313406,0.2614818,-0.20804031,-1.0426687,0.2513392,-0.20990396,-1.0309942,0.2584241,-0.21142547,-1.0632541,0.24718176,-0.23406786,-1.044092,0.26695976,-0.23538361,-1.0789218,0.29155567,-0.23851183,-1.0389179,0.3024565,-0.23798572,-1.0749574,0.32769096,-0.22051378,-1.0520892,0.32817733,-0.22511591,-1.0700138,0.25144598,-0.31295887,-1.0559428,0.2726377,-0.31415668,-1.0765666,0.2399671,-0.37091178,-1.0269848,0.2882344,-0.36902,-1.0397882,0.21017948,-0.43091044,-1.0384605,0.29634595,-0.42577615,-1.020187,0.26860693,-0.1478298,-1.2508361,0.27834958,-0.15637608,-1.2427309,0.33538598,-0.21268107,-1.0937063
282,0.2615921,-0.21436055,-1.0360415,0.2561494,-0.21035275,-1.0332458,0.26234657,-0.20920266,-1.0414087,0.24787953,-0.21311721,-1.0363854,0.26356936,-0.21070057,-1.0565112,0.24689394,-0.23652357,-1.0480261,0.2712115,-0.2341054,-1.0715204,0.29150024,-0.24128936,-1.0494363,0.30282477,-0.2369882,-1.0759175,0.327686,-0.22205403,-1.0616869,0.326617,-0.22236499,-1.0730511,0.25062478,-0.31328398,-1.0588493,0.27459946,-0.31236896,-1.0724741,0.2400155,-0.37043,-1.0285648,0.28783715,-0.3680655,-1.039571,0.21071482,-0.42998028,-1.0383322,0.2949425,-0.4268116,-1.0220616,0.25208205,-0.14965679,-1.2550274,0.26415837,-0.16033922,-1.2429385,0.33336014,-0.21085484,-1.0936346
283,0.26174268,-0.21337335,-1.0360945,0.25702816,-0.20908253,-1.0324602,0.26228252,-0.20860991,-1.041966,0.24935941,-0.2120058,-1.0351856,0.2614376,-0.21160224,-1.0604839,0.24657789,-0.23648317,-1.0493097,0.2694171,-0.23559435,-1.0759132,0.29096615,-0.24001475,-1.049269,0.30292112,-0.23722932,-1.078049,0.32652092,-0.21847205,-1.0614353,0.3270633,-0.2207701,-1.0733237,0.25100967,-0.3139038,-1.0573797,0.274052,-0.31369925,-1.0729213,0.24049707,-0.37123984,-1.0273362,0.28847048,-0.36878085,-1.0378165,0.21115401,-0.4305392,-1.0373912,0.296092,-0.4256942,-1.0207958,0.23724301,-0.1535029,-1.2589316,0.25088954,-0.15644476,-1.235315,0.3288736,-0.20814705,-1.0977371
284,0.26081878,-0.21395944,-1.0365098,0.25696748,-0.20932621,-1.0318651,0.26121283,-0.20963646,-1.0431545,0.2509601,-0.21160775,-1.0324558,0.25947392,-0.21344113,-1.0640138,0.24789257,-0.23604038,-1.0481708,0.26763242,-0.23704495,-1.0777048,0.29263657,-0.23785989,-1.0488515,0.30256885,-0.23776683,-1.0776973,0.32493448,-0.21594748,-1.0637603,0.3246439,-0.22045466,-1.075954,0.2517055,-0.31388706,-1.0563977,0.27281952,-0.3146809,-1.0738932,0.24039064,-0.37144858,-1.027582,0.28826898,-0.36875865,-1.0381532,0.21127422,-0.43087047,-1.037121,0.29593906,-0.4255167,-1.0203646,0.2235152,-0.15868318,-1.2567376,0.23889437,-0.16188233,-1.2363999,0.32649964,-0.20643684,-1.1039577
285,0.25991845,-0.21483019,-1.0364108,0.25612864,-0.21016364,-1.0319228,0.26052117,-0.21043575,-1.0429115,0.25068644,-0.21211348,-1.0322925,0.259259,-0.21401627,-1.064011,0.2485289,-0.23583424,-1.0465504,0.26647413,-0.23801479,-1.0807637,0.29214263,-0.23561998,-1.0470585,0.29984018,-0.23763126,-1.0842596,0.32360125,-0.21361338,-1.0631953,0.32124752,-0.21926555,-1.0828748,0.25250795,-0.31354794,-1.0545688,0.27250302,-0.315213,-1.0749232,0.24055302,-0.37166741,-1.026711,0.2882003,-0.36937183,-1.0385023,0.2111414,-0.43095303,-1.0373219,0.29570225,-0.4255552,-1.0209005,0.21141148,-0.16205874,-1.2523881,0.2269818,-0.16600436,-1.2394189,0.32352453,-0.20573628,-1.1068056
286,0.25993708,-0.21430814,-1.0364565,0.2557471,-0.20983326,-1.0326017,0.26095292,-0.20983085,-1.0424293,0.24976273,-0.21223444,-1.0341947,0.26122782,-0.21327034,-1.061892,0.24809703,-0.23610692,-1.0497174,0.2685385,-0.23712246,-1.0771354,0.2915385,-0.23476963,-1.0515971,0.30070928,-0.23597093,-1.0815506,0.32315198,-0.21247062,-1.066719,0.32200962,-0.21709026,-1.0815449,0.25163516,-0.31372648,-1.0566432,0.27316448,-0.31442583,-1.0729136,0.24061337,-0.37137,-1.0272685,0.28813323,-0.36890906,-1.0381941,0.2114555,-0.43059865,-1.0370643,0.2956673,-0.42536607,-1.0214351,0.19559358,-0.16423568,-1.2505316,0.21326397,-0.17017397,-1.2376834,0.32105142,-0.20312186,-1.1034237
287,0.26080206,-0.21132068,-1.0362383,0.25774962,-0.20679706,-1.0303038,0.25997084,-0.20807062,-1.0449305,0.2536386,-0.20968889,-1.0285808,0.25597212,-0.21419027,-1.0715781,0.24956343,-0.23483005,-1.0492322,0.26650107,-0.23657186,-1.0814339,0.29225585,-0.2339702,-1.0512358,0.30182606,-0.23413773,-1.0801367,0.32040426,-0.21280727,-1.0726345,0.32158664,-0.21494876,-1.0812659,0.2529719,-0.3119832,-1.0554518,0.2724051,-0.3134752,-1.0743808,0.2396731,-0.37133184,-1.0290066,0.28744516,-0.36844322,-1.0391994,0.2097977,-0.43189612,-1.0398387,0.2949605,-0.4265596,-1.0218027,0.18421233,-0.1707032,-1.243292,0.2004062,-0.1719497,-1.2347051,0.3200809,-0.20282294,-1.106928
288,0.261264,-0.213237,-1.0344654,0.25785357,-0.20869401,-1.0291045,0.26045647,-0.20965262,-1.0432386,0.25304502,-0.21120939,-1.0285763,0.2566098,-0.2149015,-1.0702755,0.25161546,-0.23477122,-1.0460677,0.2647743,-0.23802024,-1.084479,0.2941033,-0.23024754,-1.0490171,0.29859895,-0.233832,-1.0880052,0.31987017,-0.21073914,-1.0724458,0.31409648,-0.2146514,-1.093376,0.25432432,-0.3120588,-1.0530119,0.27144682,-0.31478226,-1.0757004,0.24035637,-0.3709245,-1.0281242,0.287409,-0.36875322,-1.0393037,0.20972744,-0.43161488,-1.0401999,0.29541788,-0.42646188,-1.0212662,0.17251453,-0.17376308,-1.239012,0.19074573,-0.17496772,-1.2306677,0.31503752,-0.20242701,-1.1097615
289,0.25929132,-0.21739261,-1.0349171,0.2547381,-0.21303229,-1.0313206,0.26077685,-0.21254198,-1.0407089,0.24843983,-0.21423025,-1.0337982,0.2634441,-0.213614,-1.0589578,0.24766053,-0.2365216,-1.0526073,0.27148217,-0.23417607,-1.0733191,0.2907277,-0.23243393,-1.056739,0.30376363,-0.2287079,-1.0820075,0.31583196,-0.21074028,-1.08155,0.31557366,-0.21049257,-1.0914931,0.2523493,-0.31303412,-1.0572861,0.2759261,-0.31208616,-1.0689147,0.24030885,-0.37113416,-1.0290718,0.2877487,-0.36827752,-1.0388383,0.21104269,-0.4306761,-1.0400686,0.29529798,-0.42642313,-1.0218995,0.16141361,-0.17876548,-1.2322464,0.1789288,-0.17927888,-1.2255296,0.3133296,-0.19956523,-1.1066093
290,0.26128495,-0.21551718,-1.033816,0.25782517,-0.21076292,-1.028864,0.26135504,-0.21156515,-1.0411999,0.2520589,-0.21226875,-1.0298924,0.2586045,-0.2151841,-1.0656862,0.25267026,-0.23433864,-1.0452753,0.26526228,-0.23675391,-1.080743,0.29468742,-0.22874089,-1.0507256,0.29783478,-0.22933,-1.0906945,0.31638825,-0.20839313,-1.0801339,0.30786207,-0.21015568,-1.1044941,0.2554527,-0.3119416,-1.052985,0.27219313,-0.3141977,-1.073665,0.24257052,-0.37052393,-1.0265646,0.28839996,-0.36867225,-1.0372062,0.21194054,-0.43066168,-1.0391468,0.29541767,-0.4262202,-1.0219216,0.15067787,-0.18719319,-1.2302275,0.16803966,-0.18186085,-1.2181789,0.30894667,-0.19922437,-1.1114079
291,0.26153797,-0.2176449,-1.0341556,0.25723028,-0.21312882,-1.0305994,0.26239225,-0.21315591,-1.0407317,0.25013694,-0.21471871,-1.0329158,0.26226768,-0.2147698,-1.0601327,0.25180075,-0.23736465,-1.0437062,0.26851285,-0.23589186,-1.0770499,0.28752527,-0.23304375,-1.0289333,0.29884553,-0.22556864,-1.0904737,0.29802454,-0.21995492,-1.0319483,0.30577594,-0.20816681,-1.1129987,0.2541064,-0.3137784,-1.0524077,0.2728091,-0.31394756,-1.0687627,0.24198177,-0.36953664,-1.0239381,0.28928044,-0.36810517,-1.0373566,0.21149376,-0.43193668,-1.0400182,0.2954815,-0.42439517,-1.0216068,0.13943845,-0.19014408,-1.2212393,0.15682259,-0.18751481,-1.2174939,0.30334646,-0.19775884,-1.109518
292,0.2621772,-0.21708417,-1.0329226,0.25772038,-0.2127937,-1.0297543,0.2626749,-0.2124158,-1.0399657,0.25049254,-0.21510702,-1.0330448,0.26229998,-0.2141671,-1.0607742,0.24962369,-0.23969953,-1.0464913,0.2676993,-0.23614737,-1.0818574,0.2834766,-0.24119079,-1.0292634,0.29692692,-0.22592935,-1.0960246,0.29564857,-0.23777452,-1.0246241,0.30813497,-0.20589383,-1.1091529,0.2538174,-0.31336167,-1.0532842,0.27303645,-0.31301844,-1.0706251,0.24029295,-0.37004337,-1.0271541,0.28821632,-0.36812586,-1.0390975,0.21171956,-0.43091473,-1.040196,0.29539153,-0.42460898,-1.0215343,0.1303452,-0.1952891,-1.2104139,0.14876305,-0.19138497,-1.2078456,0.30091888,-0.1960101,-1.1098208
293,0.26476613,-0.21344389,-1.0329586,0.26026908,-0.2094073,-1.0286257,0.26500845,-0.20949389,-1.0397418,0.2520471,-0.21318468,-1.0304025,0.26308593,-0.21366926,-1.0608673,0.25025013,-0.23794529,-1.0488919,0.27063903,-0.23447287,-1.0747961,0.2873601,-0.23135503,-1.0655586,0.29989332,-0.21947514,-1.0932744,0.30683437,-0.20496236,-1.0951133,0.30586663,-0.19916093,-1.1123817,0.25342214,-0.31384355,-1.0539042,0.27489313,-0.3127671,-1.0678169,0.24056073,-0.37054336,-1.0254554,0.29020885,-0.36763132,-1.0371975,0.21117611,-0.43116242,-1.0390102,0.295259,-0.42443323,-1.0210934,0.12257953,-0.19835551,-1.2090551,0.14027771,-0.19671695,-1.204948,0.29785168,-0.19423972,-1.1090076
294,0.26536995,-0.2129486,-1.0303558,0.2613106,-0.20881872,-1.0261726,0.2650504,-0.20930259,-1.0380024,0.25357968,-0.21293662,-1.0288348,0.26147634,-0.21417657,-1.0619944,0.25258797,-0.23851538,-1.0430446,0.26797354,-0.23634017,-1.0807148,0.28392497,-0.23802592,-1.0368347,0.2964754,-0.22097224,-1.1000707,0.29288647,-0.23010252,-1.0396453,0.3013392,-0.19802956,-1.1192153,0.25503334,-0.3140439,-1.0522985,0.27291375,-0.31455687,-1.0709157,0.24189542,-0.3699981,-1.0251598,0.29005596,-0.3681728,-1.0355529,0.21070027,-0.43134058,-1.0413762,0.2955584,-0.42407602,-1.0210696,0.114139654,-0.20546426,-1.2066152,0.13057461,-0.2004993,-1.2035155,0.2898325,-0.19564694,-1.1195893
295,0.2649556,-0.2166253,-1.029063,0.26030862,-0.21254535,-1.0259644,0.265202,-0.2123134,-1.0356482,0.2517202,-0.21566927,-1.0307468,0.26381564,-0.2147487,-1.0568831,0.25283128,-0.23899068,-1.0429064,0.26916707,-0.23595461,-1.0788618,0.2825317,-0.23670556,-1.0282515,0.29780224,-0.21990506,-1.0954366,0.28363872,-0.23237504,-1.0241269,0.29930544,-0.19393799,-1.1225168,0.2545732,-0.31483942,-1.0532063,0.27270922,-0.31483933,-1.07033,0.24226213,-0.36989728,-1.02507,0.28957188,-0.36800078,-1.0369884,0.21206884,-0.4315112,-1.0402805,0.29542387,-0.4243254,-1.0211272,0.111157596,-0.21011516,-1.1907582,0.12868816,-0.20394537,-1.1874709,0.2908832,-0.195352,-1.1202023
296,0.26494864,-0.2174111,-1.0295259,0.26018834,-0.21326528,-1.0266165,0.26554316,-0.21277136,-1.0354364,0.2515035,-0.21618037,-1.0322952,0.26511773,-0.21447942,-1.0554518,0.2529737,-0.23957014,-1.044264,0.2694674,-0.23643239,-1.0803772,0.28142384,-0.2380686,-1.0293467,0.29472247,-0.22160226,-1.1012963,0.28267977,-0.23635942,-1.0249884,0.2945431,-0.19767272,-1.1255912,0.25530735,-0.3148844,-1.052796,0.27362517,-0.31488946,-1.069735,0.24268079,-0.37019926,-1.0252872,0.2898505,-0.36823177,-1.0355978,0.21195188,-0.43106264,-1.0407456,0.29558,-0.4245692,-1.0213758,0.1037711,-0.21502891,-1.1892871,0.11991549,-0.20723234,-1.1832403,0.28369677,-0.19543435,-1.1281642
297,0.26505575,-0.21755156,-1.0294437,0.2603185,-0.21336322,-1.0268987,0.26583773,-0.21264327,-1.0349914,0.2522445,-0.21590906,-1.0321169,0.26568016,-0.21403447,-1.0546314,0.253113,-0.2399286,-1.0446153,0.2684278,-0.23688814,-1.0821537,0.28160024,-0.24006855,-1.0310131,0.29295927,-0.22274382,-1.1025562,0.28332865,-0.24094105,-1.0226115,0.29643202,-0.1998586,-1.1192918,0.2560463,-0.3141518,-1.0523368,0.27318385,-0.31447634,-1.0711386,0.24264091,-0.3702856,-1.0258391,0.28949535,-0.36782175,-1.0364658,0.21305676,-0.43059698,-1.0389335,0.29559037,-0.42427793,-1.0215373,0.096919276,-0.22267546,-1.1859324,0.11361122,-0.2092959,-1.1758362,0.28970814,-0.18997781,-1.1157136
298,0.2656732,-0.21775535,-1.0292449,0.26099223,-0.21349469,-1.02669,0.266178,-0.21318996,-1.0354726,0.2522122,-0.21613991,-1.0322466,0.26517105,-0.21502438,-1.0558883,0.25261706,-0.24016255,-1.0444274,0.26897347,-0.2373549,-1.079773,0.28025463,-0.24220932,-1.0296164,0.29394525,-0.22558437,-1.0987277,0.28344885,-0.240811,-1.0200522,0.2981249,-0.19906302,-1.1151464,0.25572565,-0.3153592,-1.0524285,0.2737694,-0.31541076,-1.0692747,0.24312435,-0.37101492,-1.0254778,0.2900134,-0.36853,-1.0352284,0.21186942,-0.43221498,-1.0410589,0.2957229,-0.42497543,-1.0206411,0.09430918,-0.22499047,-1.1765732,0.10952019,-0.21321826,-1.1703907,0.2848068,-0.19041353,-1.1212826
