frame,BOX_x,BOX_y,BOX_width,BOX_height,TOE_x,TOE_y,HOSEL_x,HOSEL_y,GRIP_x,GRIP_y,new_frame
591.0,838.000009059906,1147.5,258.0000007152557,143.00000667572004,963.8947033882141,1208.7775039672852,938.7884545326233,1218.658103942871,711.1749958992004,1077.842674255371,638280.0
592.0,838.9999794960022,1149.4999694824219,258.0000007152557,145.00000476837158,964.5301294326782,1211.0074996948242,938.9028453826904,1222.0361709594727,711.7522287368774,1078.1672286987305,639360.0
593.0,840.0000143051147,1150.9999465942383,260.0000059604644,146.00000381469715,966.2187623977661,1211.3190078735352,938.7039971351624,1226.5690612792969,712.4397325515747,1079.3659973144531,640440.0
594.0,840.0000143051147,1152.0000457763672,258.0000007152557,148.00000190734846,965.8815765380859,1213.1278610229492,937.6327013969421,1229.3860244750977,712.9968810081482,1079.7319793701172,641520.0
595.0,839.5000290870667,1154.5000076293945,256.9999980926513,150.99999904632557,966.0030484199524,1215.9348678588867,938.4909868240356,1233.3092880249023,711.0862898826599,1079.6248626708984,642600.0
596.0,838.9999794960022,1155.4999923706055,258.0000007152557,150.99999904632557,965.7663488388062,1218.7495422363281,937.1535730361938,1230.3679275512695,710.6342625617981,1075.4016494750977,643680.0
597.0,838.4999942779541,1156.4999771118164,256.9999980926513,152.99999713897688,964.3075919151306,1222.6511764526367,936.4711546897888,1232.047004699707,711.1854887008667,1075.9006118774414,644760.0
598.0,837.5000238418579,1159.0000534057617,254.99999284744263,153.99999618530265,962.8315830230713,1227.6045227050781,936.2692165374756,1233.5539627075195,709.7943234443665,1077.8271102905273,645840.0
599.0,836.4999890327454,1160.5000305175781,254.99999284744263,154.99999523162842,962.7838182449341,1228.7047576904297,934.810266494751,1235.1976776123047,709.1126132011414,1078.183479309082,646920.0
600.0,836.4999890327454,1161.500015258789,254.99999284744263,156.99999332427973,962.7155828475952,1229.2229461669922,933.8860630989075,1236.7182540893555,708.7608790397644,1078.2324600219727,648000.0
601.0,836.9999742507935,1162.0000076293945,255.999995470047,158.00000667572004,961.8755793571472,1231.9389724731445,934.3343567848206,1236.8470001220703,709.1441559791565,1079.3641662597656,649080.0
602.0,836.4999890327454,1162.9999923706055,254.99999284744263,158.00000667572004,961.7870664596558,1231.813087463379,932.6423764228821,1238.140640258789,708.9662289619446,1078.740119934082,650160.0
603.0,835.5000185966492,1163.499984741211,254.99999284744263,159.0000057220458,959.8332810401917,1231.7194747924805,931.2460613250732,1240.396957397461,707.1946835517883,1084.709129333496,651240.0
604.0,834.4999837875366,1164.4999694824219,254.99999284744263,161.00000381469715,957.9369807243347,1235.1065826416016,930.240683555603,1240.8867645263672,705.8716893196106,1084.9446487426758,652320.0
605.0,833.5000133514404,1164.9999618530273,256.9999980926513,164.00000095367423,958.241593837738,1236.8513488769531,930.2314782142639,1243.0462646484375,704.932873249054,1084.9020767211914,653400.0
606.0,833.5000133514404,1164.9999618530273,254.99999284744263,162.00000286102292,957.3914837837219,1235.3673934936523,929.2066597938538,1241.5366744995117,704.8132038116455,1085.5017471313477,654480.0
607.0,833.5000133514404,1165.4999542236328,254.99999284744263,163.00000190734846,957.205445766449,1236.7316436767578,928.6947655677795,1243.2704544067383,704.6785998344421,1085.7990646362305,655560.0
608.0,833.0000281333923,1165.9999465942383,255.999995470047,164.00000095367423,957.2956323623657,1237.697639465332,928.6219596862793,1244.505844116211,704.1823482513428,1085.921630859375,656640.0
609.0,832.4999785423279,1166.5000534057617,256.9999980926513,165.0,958.0075979232788,1237.2927474975586,928.0978345870972,1245.8744430541992,703.7068247795105,1085.7434463500977,657720.0
610.0,831.9999933242798,1166.5000534057617,255.999995470047,165.0,957.3645114898682,1237.2017669677734,927.4324750900269,1246.3428497314453,703.4548687934875,1085.929069519043,658800.0
611.0,831.9999933242798,1166.5000534057617,255.999995470047,163.00000190734846,957.5004029273987,1236.5382385253906,927.0820927619934,1246.673698425293,703.7950158119202,1086.6846084594727,659880.0
612.0,831.5000081062317,1167.0000457763672,254.99999284744263,164.00000095367423,957.2192215919495,1236.9147491455078,926.8528604507446,1246.7635345458984,703.4165024757385,1086.6361999511719,660960.0
613.0,831.5000081062317,1166.5000534057617,256.9999980926513,165.0,957.4673795700073,1237.11181640625,926.5622806549072,1247.5053405761719,702.6886367797852,1085.8837509155273,662040.0
614.0,829.999988079071,1168.0000305175781,254.00000631809235,165.99999904632557,952.8146266937256,1243.022575378418,923.7587714195251,1248.9122772216797,702.407648563385,1085.5247497558594,663120.0
615.0,829.500002861023,1168.0000305175781,254.99999284744263,165.99999904632557,951.928403377533,1242.3969268798828,922.9459977149963,1248.8385772705078,701.013457775116,1085.452995300293,664200.0
616.0,829.500002861023,1168.5000228881836,254.99999284744263,166.99999809265134,951.8570137023926,1242.9304504394531,922.6196265220642,1249.933090209961,701.2636113166809,1085.5534744262695,665280.0
617.0,829.500002861023,1168.0000305175781,254.99999284744263,165.99999904632557,951.6763830184937,1241.9107818603516,922.2251486778259,1249.559440612793,700.6537413597107,1085.3592681884766,666360.0
618.0,829.0000176429749,1168.5000228881836,254.00000631809235,166.99999809265134,951.6707825660706,1242.3732376098633,921.681969165802,1251.320686340332,700.5371618270874,1084.9040222167969,667440.0
619.0,828.4999680519104,1168.0000305175781,254.99999284744263,167.99999713897688,950.614743232727,1243.0129623413086,921.0955953598022,1251.2600326538086,699.0641140937805,1084.1725158691406,668520.0
620.0,827.4999976158142,1168.0000305175781,254.99999284744263,167.99999713897688,950.3748893737793,1243.1315231323242,920.5826711654663,1251.4584732055664,698.2843637466431,1084.131088256836,669600.0
621.0,827.0000123977661,1168.0000305175781,255.999995470047,167.99999713897688,949.5401644706726,1242.857666015625,919.9124193191528,1250.8581161499023,697.5209641456604,1084.3559646606445,670680.0
622.0,825.4999923706055,1168.5000228881836,254.99999284744263,166.99999809265134,947.6873803138733,1242.4104309082031,917.9350733757019,1251.3296127319336,696.4931845664978,1084.5952606201172,671760.0
623.0,825.0000071525574,1169.000015258789,254.00000631809235,167.99999713897688,947.2444939613342,1242.7714920043945,917.2960424423218,1252.2340393066406,696.0244846343994,1085.2272033691406,672840.0
624.0,824.5000219345093,1169.000015258789,256.9999980926513,167.99999713897688,947.6114201545715,1242.1152877807617,917.6271772384644,1252.2222518920898,694.6577167510986,1084.493637084961,673920.0
625.0,823.4999871253967,1169.000015258789,254.99999284744263,167.99999713897688,945.6067156791687,1243.3831787109375,916.5991401672363,1251.3692092895508,694.3270969390869,1085.0482177734375,675000.0
626.0,822.5000166893005,1169.000015258789,253.0000036954879,167.99999713897688,944.0929841995239,1242.9303359985352,915.2071380615234,1251.2964248657227,693.661801815033,1084.658432006836,676080.0
627.0,822.0000314712524,1169.000015258789,254.00000631809235,167.99999713897688,944.5816397666931,1242.026596069336,915.0709247589111,1251.614112854004,692.754271030426,1084.735336303711,677160.0
628.0,822.0000314712524,1168.5000228881836,254.00000631809235,166.99999809265134,944.0990996360779,1241.9793319702148,915.1616263389587,1250.5823135375977,692.6898980140686,1084.7380828857422,678240.0
629.0,821.499981880188,1169.000015258789,254.99999284744263,167.99999713897688,943.9892792701721,1242.3616790771484,914.8743939399719,1251.0114669799805,692.299861907959,1084.5072555541992,679320.0
630.0,821.499981880188,1168.5000228881836,254.99999284744263,168.99999618530265,943.8375520706177,1242.341079711914,914.6889996528625,1251.2893295288086,692.2632336616516,1084.4583892822266,680400.0
631.0,822.0000314712524,1169.000015258789,255.999995470047,167.99999713897688,944.2081475257874,1242.2227478027344,915.2810382843018,1250.4555130004883,692.1599793434143,1084.4332122802734,681480.0
